"","control","treatment","variance","levels","groups","sampled_numbers","repeats","diff","label"
"10672",2.89400921658986,2.98095238095238,1.96786105520947,5,2,854,100,0.0869431643625194,"rand"
"10673",3.01612903225806,2.97619047619048,1.91440734039662,5,2,854,100,0.0399385560675882,"rand"
"10674",2.98617511520737,3.03333333333333,2.05618412490974,5,2,854,100,0.04715821812596,"rand"
"10675",2.92857142857143,2.92142857142857,1.9990665264626,5,2,854,100,0.00714285714285712,"rand"
"10676",3.03456221198157,3.00238095238095,1.96682325227671,5,2,854,100,0.0321812596006144,"rand"
"10677",3.10599078341014,2.9,2.01873536299766,5,2,854,100,0.205990783410138,"rand"
"10678",3.04377880184332,3.02619047619048,1.90263321902858,5,2,854,100,0.017588325652842,"rand"
"10679",2.94009216589862,3.07380952380952,2.00348267994762,5,2,854,100,0.133717357910907,"rand"
"10680",2.90552995391705,2.98809523809524,2.06743522654579,5,2,854,100,0.0825652841781874,"rand"
"10681",3.02073732718894,3.04047619047619,1.97328069274719,5,2,854,100,0.0197388632872504,"rand"
"10682",2.95852534562212,3.01428571428571,2.04200630918291,5,2,854,100,0.0557603686635946,"rand"
"10683",2.90783410138249,2.91904761904762,1.92917681361554,5,2,854,100,0.0112135176651305,"rand"
"10684",3.08986175115207,2.91190476190476,1.92730986654074,5,2,854,100,0.177956989247312,"rand"
"10685",2.9331797235023,2.93333333333333,2.01546957837197,5,2,854,100,0.000153609831028856,"rand"
"10686",3.01152073732719,2.99285714285714,2.05157715845164,5,2,854,100,0.0186635944700462,"rand"
"10687",3.04147465437788,3.00238095238095,1.9772301094635,5,2,854,100,0.039093701996928,"rand"
"10688",3,2.99285714285714,1.99881531226063,5,2,854,100,0.00714285714285712,"rand"
"10689",2.91244239631336,3.02380952380952,2.0622297388196,5,2,854,100,0.11136712749616,"rand"
"10690",2.99769585253456,3.01904761904762,2.01986239501855,5,2,854,100,0.0213517665130567,"rand"
"10691",3.01152073732719,3.10952380952381,2.03511645082379,5,2,854,100,0.0980030721966205,"rand"
"10692",3.05299539170507,3,1.89024684884043,5,2,854,100,0.052995391705069,"rand"
"10693",2.95852534562212,2.91428571428571,2.10854100831615,5,2,854,100,0.0442396313364055,"rand"
"10694",3.05069124423963,3.12857142857143,1.99676029772315,5,2,854,100,0.0778801843317973,"rand"
"10695",3.02534562211982,3.02857142857143,2.04265013137267,5,2,854,100,0.00322580645161263,"rand"
"10696",2.89170506912442,3.0047619047619,1.9796351765775,5,2,854,100,0.113056835637481,"rand"
"10697",3.11290322580645,2.90714285714286,1.9811053973989,5,2,854,100,0.205760368663594,"rand"
"10698",3.09907834101382,2.89761904761905,2.06799531066823,5,2,854,100,0.201459293394777,"rand"
"10699",3.02534562211982,2.99285714285714,1.99991214366707,5,2,854,100,0.032488479262673,"rand"
"10700",3.04608294930876,3.16190476190476,1.98468005194506,5,2,854,100,0.115821812596006,"rand"
"10701",3.01970443349754,2.95833333333333,1.98938400554042,5,2,862,100,0.0613711001642034,"rand"
"10702",2.88669950738916,3.07456140350877,1.95102548970468,5,2,862,100,0.187861896119609,"rand"
"10703",2.96305418719212,3.01973684210526,2.02550317846566,5,2,862,100,0.0566826549131449,"rand"
"10704",3.06896551724138,3.00438596491228,2.06150512946959,5,2,862,100,0.0645795523290986,"rand"
"10705",2.96305418719212,3.05263157894737,2.0637700725698,5,2,862,100,0.0895773917552503,"rand"
"10706",2.93349753694581,3.01754385964912,1.93795726654648,5,2,862,100,0.0840463227033101,"rand"
"10707",3.02709359605911,3.02631578947368,1.91682498362935,5,2,862,100,0.000777806585429364,"rand"
"10708",2.95812807881773,3.04605263157895,1.85828273927419,5,2,862,100,0.0879245527612134,"rand"
"10709",2.92857142857143,2.96271929824561,2.00411758840823,5,2,862,100,0.0341478696741855,"rand"
"10710",3.02216748768473,2.8969298245614,2.00037726595363,5,2,862,100,0.125237663123325,"rand"
"10711",3.04679802955665,2.93201754385965,1.95334837007634,5,2,862,100,0.114780485697001,"rand"
"10712",2.99261083743842,3.05263157894737,1.94714099776066,5,2,862,100,0.0600207415089451,"rand"
"10713",3.00738916256158,2.99561403508772,1.97793128909082,5,2,862,100,0.0117751274738573,"rand"
"10714",3.02463054187192,3.04605263157895,2.05329285808602,5,2,862,100,0.0214220897070261,"rand"
"10715",2.92118226600985,3.06359649122807,2.05225268195672,5,2,862,100,0.142414225218218,"rand"
"10716",2.9679802955665,2.98464912280702,2.04824153644254,5,2,862,100,0.0166688272405149,"rand"
"10717",3.02709359605911,2.98026315789474,2.016254773088,5,2,862,100,0.0468304381643767,"rand"
"10718",2.91379310344828,2.92543859649123,1.95061184453409,5,2,862,100,0.0116454930429524,"rand"
"10719",3.03940886699507,2.92543859649123,2.02743801385644,5,2,862,100,0.113970270503846,"rand"
"10720",3.21182266009852,2.94078947368421,2.08706355044989,5,2,862,100,0.271033186414312,"rand"
"10721",3.02709359605911,2.99561403508772,1.98943790067665,5,2,862,100,0.0314795609713943,"rand"
"10722",2.89408866995074,2.95175438596491,1.91416795341304,5,2,862,100,0.0576657160141734,"rand"
"10723",2.92364532019704,2.88157894736842,2.02162407603526,5,2,862,100,0.0420663728286232,"rand"
"10724",2.83251231527094,3.05921052631579,1.88507535887424,5,2,862,100,0.226698211044853,"rand"
"10725",3.08620689655172,3.07675438596491,2.06773001770455,5,2,862,100,0.00945251058681196,"rand"
"10726",3.06650246305419,3.06359649122807,2.04687798949584,5,2,862,100,0.00290597182611707,"rand"
"10727",3.12068965517241,3.12719298245614,2.00664122816236,5,2,862,100,0.00650332728372671,"rand"
"10728",3.05172413793103,2.93421052631579,2.04750990996817,5,2,862,100,0.117513611615245,"rand"
"10729",2.99753694581281,2.92763157894737,2.02399411465112,5,2,862,100,0.0699053668654392,"rand"
"10730",2.96305418719212,2.9780701754386,1.98638204645222,5,2,862,100,0.015015988246478,"rand"
"10731",3.08620689655172,3.03508771929825,2.07663484158872,5,2,862,100,0.0511191772534785,"rand"
"10732",2.98029556650246,2.93201754385965,1.96891463279896,5,2,862,100,0.0482780226428141,"rand"
"10733",2.95566502463054,3.04166666666667,2.08478378618722,5,2,862,100,0.0860016420361247,"rand"
"10734",2.91871921182266,2.96052631578947,1.91403321557246,5,2,862,100,0.0418071039668138,"rand"
"10735",2.91625615763547,3.02631578947368,1.98541058662161,5,2,862,100,0.110059631838216,"rand"
"10736",3.10837438423645,2.98245614035088,1.98431651535607,5,2,862,100,0.125918243885576,"rand"
"10737",2.84729064039409,2.87938596491228,1.88747908195025,5,2,862,100,0.0320953245181923,"rand"
"10738",2.91625615763547,3.0109649122807,1.9953825342032,5,2,862,100,0.0947087546452337,"rand"
"10739",3.02955665024631,2.94956140350877,1.97776960368212,5,2,862,100,0.0799952467375338,"rand"
"10740",2.92857142857143,2.87938596491228,2.07876235209154,5,2,862,100,0.0491854636591476,"rand"
"10741",3.00985221674877,2.96052631578947,2.06013080349564,5,2,862,100,0.0493259009592948,"rand"
"10742",2.87192118226601,2.99342105263158,1.83448399449192,5,2,862,100,0.121499870365569,"rand"
"10743",2.93349753694581,2.9890350877193,2.05436941343228,5,2,862,100,0.0555375507734857,"rand"
"10744",3.02709359605911,2.87280701754386,2.00283084203066,5,2,862,100,0.154286578515254,"rand"
"10745",3.02709359605911,2.9890350877193,2.01156589623569,5,2,862,100,0.0380585083398151,"rand"
"10746",3.01724137931034,2.98464912280702,1.98373983739837,5,2,862,100,0.0325922565033272,"rand"
"10747",2.95073891625616,2.95833333333333,2.00608071874554,5,2,862,100,0.00759441707717601,"rand"
"10748",3.08866995073892,3.05482456140351,2.0681571366592,5,2,862,100,0.0338453893354078,"rand"
"10749",2.89655172413793,3.06798245614035,1.92434335513392,5,2,862,100,0.17143073200242,"rand"
"10750",2.90147783251232,3.04166666666667,2.04237909299875,5,2,862,100,0.140188834154351,"rand"
"10751",2.97783251231527,3.04824561403509,1.86852955205058,5,2,862,100,0.0704131017198169,"rand"
"10752",2.97044334975369,2.97368421052632,2.0015467904099,5,2,862,100,0.00324086077262153,"rand"
"10753",3.04433497536946,3.01754385964912,2.126847592639,5,2,862,100,0.0267911157203353,"rand"
"10754",3.01231527093596,2.88377192982456,1.99457275978129,5,2,862,100,0.128543341111399,"rand"
"10755",3.07389162561576,2.94736842105263,1.99530573363407,5,2,862,100,0.126523204563132,"rand"
"10756",3.12068965517241,2.90789473684211,2.05916742793547,5,2,862,100,0.212794918330308,"rand"
"10757",3.05418719211823,3.03728070175439,2.06415272803706,5,2,862,100,0.0169064903638403,"rand"
"10758",2.96551724137931,2.94736842105263,1.90978493145886,5,2,862,100,0.0181488203266791,"rand"
"10759",3.07635467980296,3.00877192982456,1.96699057643543,5,2,862,100,0.0675827499783943,"rand"
"10760",2.91625615763547,2.87061403508772,2.05687149513192,5,2,862,100,0.0456421225477488,"rand"
"10761",3.03448275862069,2.93859649122807,2.01831895680574,5,2,862,100,0.0958862673926193,"rand"
"10762",2.95812807881773,3.08552631578947,2.08529444260303,5,2,862,100,0.12739823697174,"rand"
"10763",3.00985221674877,2.95614035087719,2.01126947298641,5,2,862,100,0.0537118658715756,"rand"
"10764",3.19704433497537,2.85964912280702,1.9764262674115,5,2,862,100,0.337395212168352,"rand"
"10765",3.04187192118227,3.09649122807018,1.94736735733284,5,2,862,100,0.0546193068879095,"rand"
"10766",2.98522167487685,3.07894736842105,2.04756784723963,5,2,862,100,0.0937256935442052,"rand"
"10767",3.03448275862069,2.94956140350877,1.91278284841184,5,2,862,100,0.0849213551119177,"rand"
"10768",2.89408866995074,3.06140350877193,2.11003365751258,5,2,862,100,0.167314838821191,"rand"
"10769",3.02955665024631,2.95175438596491,2.01612542476104,5,2,862,100,0.0778022642813934,"rand"
"10770",3.02463054187192,3.15570175438596,2.00625857269511,5,2,862,100,0.131071212514044,"rand"
"10771",2.9679802955665,2.87938596491228,1.9473121148182,5,2,862,100,0.0885943306542218,"rand"
"10772",3.03694581280788,2.91885964912281,1.89481825212684,5,2,862,100,0.118086163685075,"rand"
"10773",3.05172413793103,3.0109649122807,1.98747477033935,5,2,862,100,0.0407592256503331,"rand"
"10774",2.88916256157635,2.96491228070175,2.05189697405758,5,2,862,100,0.0757497191253997,"rand"
"10775",2.97783251231527,3.03947368421053,1.94994893435842,5,2,862,100,0.0616411718952552,"rand"
"10776",3.05911330049261,2.96052631578947,1.99530573363407,5,2,862,100,0.0985869847031369,"rand"
"10777",3.08128078817734,3.00657894736842,1.96108771163946,5,2,862,100,0.0747018408089186,"rand"
"10778",3.05418719211823,2.90789473684211,1.97158648417774,5,2,862,100,0.146292455276121,"rand"
"10779",3.03448275862069,2.95175438596491,2.03243409298528,5,2,862,100,0.0827283726557773,"rand"
"10780",2.94334975369458,2.97149122807018,2.012191079816,5,2,862,100,0.0281414743755941,"rand"
"10781",3.02463054187192,2.99122807017544,2.04176334106729,5,2,862,100,0.0334024716964825,"rand"
"10782",3.02709359605911,2.95614035087719,1.95459469510174,5,2,862,100,0.0709532451819204,"rand"
"10783",2.89162561576355,2.95175438596491,1.91050712628439,5,2,862,100,0.0601287702013655,"rand"
"10784",2.83743842364532,3.04166666666667,2.03767404760557,5,2,862,100,0.204228243021346,"rand"
"10785",2.99753694581281,3,1.98257704983414,5,2,862,100,0.00246305418719217,"rand"
"10786",3.04433497536946,3.05043859649123,2.02212530080223,5,2,862,100,0.00610362112176999,"rand"
"10787",2.95320197044335,3.01315789473684,1.99396509212026,5,2,862,100,0.0599559242934924,"rand"
"10788",2.97290640394089,2.99561403508772,2.0566828621551,5,2,862,100,0.0227076311468326,"rand"
"10789",2.99014778325123,2.97149122807018,2.03793813377312,5,2,862,100,0.0186565551810558,"rand"
"10790",3.064039408867,3.04824561403509,2.01315580275458,5,2,862,100,0.0157937948319073,"rand"
"10791",3.06896551724138,2.9890350877193,1.94237666771762,5,2,862,100,0.0799304295220811,"rand"
"10792",2.98029556650246,2.90570175438596,2.05805179861543,5,2,862,100,0.0745938121164982,"rand"
"10793",3.07881773399015,3.07675438596491,2.02531050335362,5,2,862,100,0.00206334802523545,"rand"
"10794",3.09113300492611,3.08991228070175,2.01038559275218,5,2,862,100,0.00122072422435426,"rand"
"10795",2.94334975369458,2.875,1.96582509411438,5,2,862,100,0.0683497536945814,"rand"
"10796",2.99261083743842,3.02631578947368,2.01963534550824,5,2,862,100,0.0337049520352606,"rand"
"10797",3.00985221674877,3.02631578947368,2.02752963558804,5,2,862,100,0.0164635727249154,"rand"
"10798",3.02955665024631,2.96929824561404,2.02554629457465,5,2,862,100,0.0602584046322705,"rand"
"10799",3.08128078817734,3.04166666666667,1.98009652618899,5,2,862,100,0.0396141215106733,"rand"
"10800",2.97783251231527,2.92982456140351,2.02212530080223,5,2,862,100,0.0480079509117624,"rand"
"10801",3.01900237529691,2.95100222717149,1.98363027922172,5,2,870,100,0.06800014812542,"rand"
"10802",2.95961995249406,3.03118040089087,1.97121939605571,5,2,870,100,0.0715604483968066,"rand"
"10803",3.10688836104513,2.87750556792873,2.01367670595082,5,2,870,100,0.2293827931164,"rand"
"10804",3.05225653206651,2.99109131403118,2.06171183683187,5,2,870,100,0.0611652180353279,"rand"
"10805",3.01425178147268,2.98886414253898,2.04257635279023,5,2,870,100,0.0253876389337084,"rand"
"10806",3.03800475059382,2.96881959910913,1.97467825350846,5,2,870,100,0.0691851514846928,"rand"
"10807",3.01425178147268,3.01559020044543,1.89045540520879,5,2,870,100,0.00133841897275033,"rand"
"10808",2.98574821852732,3.02004454342984,1.89757152493949,5,2,870,100,0.0342963249025283,"rand"
"10809",2.9144893111639,2.99331848552339,1.97382246736241,5,2,870,100,0.0788291743594898,"rand"
"10810",2.89073634204276,3.01559020044543,2.00604341097575,5,2,870,100,0.124853858402679,"rand"
"10811",3.00950118764846,2.97104677060134,1.94120471409865,5,2,870,100,0.0384544170471197,"rand"
"10812",3.05225653206651,3.01336302895323,1.95063158869357,5,2,870,100,0.0388935031132789,"rand"
"10813",2.94061757719715,3.01113585746102,2.01788288824518,5,2,870,100,0.0705182802638746,"rand"
"10814",2.98812351543943,3.12917594654788,1.99973678293189,5,2,870,100,0.141052431108454,"rand"
"10815",2.97387173396675,2.98886414253898,2.06180178035263,5,2,870,100,0.0149924085722297,"rand"
"10816",2.89548693586698,3.02227171492205,2.04910387153949,5,2,870,100,0.126784779055066,"rand"
"10817",2.96437054631829,3.01113585746102,1.99526473817177,5,2,870,100,0.0467653111427344,"rand"
"10818",2.90973871733967,3.02227171492205,1.94142560480404,5,2,870,100,0.112532997582381,"rand"
"10819",3.05938242280285,2.89086859688196,2.07288599658744,5,2,870,100,0.16851382592089,"rand"
"10820",3.01425178147268,3.11358574610245,2.05439069878179,5,2,870,100,0.099333964629766,"rand"
"10821",3.07600950118765,2.93318485523385,1.99309022128752,5,2,870,100,0.142824645953795,"rand"
"10822",2.8646080760095,3.0022271714922,1.93371162520006,5,2,870,100,0.137619095482703,"rand"
"10823",2.85035629453682,2.91314031180401,1.98393714535137,5,2,870,100,0.0627840172671918,"rand"
"10824",2.97862232779097,3.04008908685969,1.94120471409865,5,2,870,100,0.0614667590687143,"rand"
"10825",2.96199524940618,3.10467706013363,2.04130656190892,5,2,870,100,0.142681810727455,"rand"
"10826",3.0855106888361,3.10690423162584,2.0343954604976,5,2,870,100,0.0213935427897307,"rand"
"10827",3.07600950118765,3.02227171492205,2.07361612634419,5,2,870,100,0.0537377862655992,"rand"
"10828",3.07363420427553,2.97772828507795,1.99366294988294,5,2,870,100,0.0959059191975835,"rand"
"10829",2.93111638954869,2.92873051224944,2.03535441715276,5,2,870,100,0.00238587729925044,"rand"
"10830",2.99287410926366,3.02895322939866,2.02748568178511,5,2,870,100,0.0360791201350055,"rand"
"10831",3.05700712589074,3.08240534521158,2.02844992923561,5,2,870,100,0.0253982193208446,"rand"
"10832",2.95249406175772,3.00668151447661,2.00537147996773,5,2,870,100,0.054187452718895,"rand"
"10833",2.83372921615202,3.02895322939866,2.02907424308559,5,2,870,100,0.195224013246645,"rand"
"10834",2.95011876484561,2.91759465478842,1.96793248945148,5,2,870,100,0.0325241100571869,"rand"
"10835",3.02375296912114,3.02895322939866,1.96362710474452,5,2,870,100,0.00520026027752341,"rand"
"10836",2.99049881235154,2.92650334075724,1.98322950147481,5,2,870,100,0.0639954715943056,"rand"
"10837",2.97387173396675,2.89532293986637,1.91729957805907,5,2,870,100,0.0785487941003762,"rand"
"10838",2.94774346793349,2.94209354120267,1.97393754216103,5,2,870,100,0.00564992673081877,"rand"
"10839",3.00950118764846,2.91314031180401,2.02484689760988,5,2,870,100,0.096360875844447,"rand"
"10840",2.92161520190024,2.9532293986637,2.06058489742471,5,2,870,100,0.0316141967634596,"rand"
"10841",2.91923990498812,3.06681514476615,1.98156686903959,5,2,870,100,0.147575239778023,"rand"
"10842",2.94061757719715,2.97772828507795,1.90056611510125,5,2,870,100,0.0371107078808013,"rand"
"10843",2.95961995249406,2.89309576837416,2.0300847849953,5,2,870,100,0.0665241841198969,"rand"
"10844",2.96437054631829,3.02227171492205,2.09087602343822,5,2,870,100,0.0579011686037592,"rand"
"10845",2.93586698337292,3.02227171492205,1.96164305649247,5,2,870,100,0.0864047315491274,"rand"
"10846",2.94299287410926,2.97104677060134,1.96481753369575,5,2,870,100,0.0280538964920729,"rand"
"10847",3.08788598574822,3.06681514476615,1.99521315291721,5,2,870,100,0.0210708409820715,"rand"
"10848",3.03562945368171,2.97104677060134,2.02761266087325,5,2,870,100,0.0645826830803737,"rand"
"10849",2.9144893111639,2.94877505567929,1.98734044945306,5,2,870,100,0.0342857445153917,"rand"
"10850",3.12826603325416,3.01559020044543,1.96170654603653,5,2,870,100,0.112675832808722,"rand"
"10851",3.00237529691211,2.91982182628062,1.93739005065937,5,2,870,100,0.0825534706314901,"rand"
"10852",2.94774346793349,3.04899777282851,2.07364787111623,5,2,870,100,0.101254304895016,"rand"
"10853",3.02850356294537,2.97327394209354,2.05523590333717,5,2,870,100,0.055229620851827,"rand"
"10854",2.93824228028504,2.98663697104677,1.95721862889039,5,2,870,100,0.048394690761735,"rand"
"10855",3.0332541567696,2.96881959910913,2.02301495972382,5,2,870,100,0.0644345576604648,"rand"
"10856",3.05700712589074,2.99331848552339,2.07191381294393,5,2,870,100,0.0636886403673511,"rand"
"10857",3.05938242280285,3.05122494432071,2.02687194952581,5,2,870,100,0.00815747848213766,"rand"
"10858",3.06175771971496,2.87527839643653,1.91365422007063,5,2,870,100,0.186479323278439,"rand"
