"age","race","gender","emply","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","Income","Democrat","Male","Moral conviction","Self-interest","Employed","Unemployed","Retired","Student","Homemaker","High school or lower","Some college","Associate degree","Bachelor","Master or higher"
20,"Black or African-American","Female","Employed full time","$40 000 to $59 999","Democrat","Strong","Liberal","Somewhat liberal","Master or higher",4,4,6,3,2,1,1,6,3,1,1,6,"m.opp",3,5.5,3,"control",1,1,5,3,1,0,3.33333333333333,3,1,0,0,0,0,0,0,0,0,1
24,"Black or African-American","Female","Employed full time","$20 000 to $39 999","Democrat","Strong","Liberal","Very liberal","Associate degree",4,4,4,4,4,4,4,4,4,4,4,4,"m.opp",3,5.5,4,"si.opp",3,5.1,3,2,1,0,4,4,1,0,0,0,0,0,0,1,0,0
29,"Black or African-American","Female","Employed full time","$60 000 to $79 999","Democrat","Strong","Liberal","Very liberal","Associate degree",4,4,5,5,5,5,2,3,3,6,4,4,"control",4,10,2,"control",4,8.9,4,4,1,0,4.66666666666667,3.66666666666667,1,0,0,0,0,0,0,1,0,0
37,"Hispanic or Latino","Female","Employed part time","Less than $20 000","Democrat","Strong","Neither","Neither","High school or lower",6,6,6,6,6,6,6,6,6,6,6,6,"control",3,6.9,3,"si.opp",3,7.1,3,1,1,0,6,6,1,0,0,0,0,1,0,0,0,0
36,"Black or African-American","Female","Unemployed","$20 000 to $39 999","Independent","Neither","Liberal","Very liberal","Associate degree",4,6,4,6,5,6,5,6,3,6,3,6,"si.opp",5,10,7,"m.opp",4,6,3,2,0,0,5.16666666666667,4.83333333333333,0,1,0,0,0,0,0,1,0,0
22,"Black or African-American","Female","Employed full time","$40 000 to $59 999","Independent","Closer to the Democratic Party","Liberal","Very liberal","Associate degree",6,1,6,6,6,6,1,6,6,6,1,1,"control",5,6.5,3,"m.opp",2,1.9,5,3,0,0,5.16666666666667,3.5,1,0,0,0,0,0,0,1,0,0
24,"Black or African-American","Male","Employed part time","$80 000 to $99 999","Democrat","Strong","Neither","Closer to liberals","Bachelor",2,3,3,2,2,3,3,1,2,4,2,4,"m.opp",3,4.6,5,"m.supp",2,5.2,3,5,1,1,2.5,2.66666666666667,1,0,0,0,0,0,0,0,1,0
64,"Hispanic or Latino","Female","Homemaker","$20 000 to $39 999","Something else","Closer to the Democratic Party","Neither","Closer to liberals","Bachelor",6,6,6,6,6,4,2,5,4,6,1,1,"m.supp",4,7.5,3,"m.supp",5,10,5,2,0,0,5.66666666666667,3.16666666666667,0,0,0,0,1,0,0,0,1,0
70,"White","Female","Retired","$20 000 to $39 999","Republican","Strong","Conservative","Very conservative","Associate degree",1,1,1,6,1,6,3,5,1,5,3,3,"si.opp",3,4.4,3,"si.supp",2,4,4,2,0,0,2.66666666666667,3.33333333333333,0,0,1,0,0,0,0,1,0,0
39,"Asian","Female","Employed full time","$60 000 to $79 999","Democrat","Strong","Neither","Neither","Bachelor",4,4,4,5,5,5,1,1,1,1,1,3,"si.opp",1,1,3,"m.opp",5,10,5,4,1,0,4.5,1.33333333333333,1,0,0,0,0,0,0,0,1,0
48,"Black or African-American","Female","Employed full time","$60 000 to $79 999","Democrat","Strong","Liberal","Very liberal","Master or higher",1,6,6,6,6,6,6,6,6,4,4,4,"si.opp",3,9.8,3,"m.supp",3,5.2,5,4,1,0,5.16666666666667,5,1,0,0,0,0,0,0,0,0,1
80,"White","Female","Retired","$20 000 to $39 999","Independent","Closer to the Republican Party","Neither","Closer to conservatives","Associate degree",4,4,5,5,4,4,1,5,5,6,2,5,"si.opp",2,5.5,3,"si.supp",4,8.3,5,2,0,0,4.33333333333333,4,0,0,1,0,0,0,0,1,0,0
72,"White","Female","Retired","$40 000 to $59 999","Democrat","Not very strong","Neither","Neither","Some college",6,6,6,6,6,6,3,3,1,3,2,3,"si.supp",5,10,3,"m.supp",5,10,5,3,1,0,6,2.5,0,0,1,0,0,0,1,0,0,0
73,"White","Female","Retired","$80 000 to $99 999","Republican","Not very strong","Conservative","Somewhat conservative","Master or higher",5,6,5,6,5,3,2,5,3,6,4,2,"m.opp",2,5.4,3,"si.opp",3,7.1,5,5,0,0,5,3.66666666666667,0,0,1,0,0,0,0,0,0,1
70,"White","Female","Retired","$40 000 to $59 999","Independent","Neither","Conservative","Somewhat conservative","Bachelor",4,4,6,4,6,3,1,4,1,2,1,4,"si.opp",4,8.2,3,"si.supp",4,8.2,5,3,0,0,4.5,2.16666666666667,0,0,1,0,0,0,0,0,1,0
66,"White","Female","Retired","$20 000 to $39 999","Republican","Strong","Conservative","Somewhat conservative","High school or lower",6,5,6,6,6,5,4,6,3,6,2,3,"si.opp",2,7.6,3,"m.supp",4,8.9,5,2,0,0,5.66666666666667,4,0,0,1,0,0,1,0,0,0,0
71,"Hispanic or Latino","Female","Retired","$20 000 to $39 999","Republican","Strong","Conservative","Very conservative","Some college",1,1,3,4,6,1,1,3,4,6,3,5,"control",2,3.7,3,"si.supp",3,5.5,5,2,0,0,2.66666666666667,3.66666666666667,0,0,1,0,0,0,1,0,0,0
59,"White","Female","Retired","$20 000 to $39 999","Democrat","Strong","Liberal","Somewhat liberal","Some college",5,6,6,6,6,3,2,5,1,5,2,3,"control",5,7.3,3,"si.opp",5,9.7,5,2,1,0,5.33333333333333,3,0,0,1,0,0,0,1,0,0,0
61,"Asian","Male","Employed full time","$80 000 to $99 999","Independent","Neither","Neither","Neither","Master or higher",3,3,4,5,6,5,1,2,1,1,2,2,"si.supp",3,5,3,"si.supp",3,3.7,5,5,0,1,4.33333333333333,1.5,1,0,0,0,0,0,0,0,0,1
78,"White","Female","Retired","$20 000 to $39 999","Republican","Strong","Conservative","Somewhat conservative","Master or higher",5,5,6,5,6,2,3,6,3,5,1,6,"si.opp",3,5.5,3,"si.supp",4,8.2,5,2,0,0,4.83333333333333,4,0,0,1,0,0,0,0,0,0,1
62,"White","Male","Employed part time","$60 000 to $79 999","Independent","Neither","Conservative","Somewhat conservative","High school or lower",4,4,4,5,4,3,4,4,4,5,4,4,"si.opp",2,7.7,7,"m.opp",2,9.2,6,4,0,1,4,4.16666666666667,1,0,0,0,0,1,0,0,0,0
64,"White","Female","Retired","Less than $20 000","Republican","Strong","Conservative","Somewhat conservative","Some college",3,3,3,3,6,6,4,5,3,4,4,4,"m.supp",1,1.5,3,"control",3,5.6,5,1,0,0,4,4,0,0,1,0,0,0,1,0,0,0
67,"White","Female","Retired","$100 000 to $149 999","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",5,4,6,5,5,5,5,5,5,5,4,4,"si.supp",3,5.4,3,"si.opp",4,7.5,5,6,0,0,5,4.66666666666667,0,0,1,0,0,0,0,0,1,0
32,"White","Male","Employed full time","$150 000 or more","Democrat","Not very strong","Liberal","Somewhat liberal","Master or higher",3,3,3,4,5,3,3,4,3,4,3,3,"si.supp",4,7.3,3,"si.opp",4,8.2,5,7,1,1,3.5,3.33333333333333,1,0,0,0,0,0,0,0,0,1
69,"White","Female","Employed full time","$100 000 to $149 999","Democrat","Strong","Liberal","Somewhat liberal","Master or higher",5,5,6,6,6,6,3,5,1,5,4,1,"m.opp",4,8.1,3,"si.opp",4,8.2,5,6,1,0,5.66666666666667,3.16666666666667,1,0,0,0,0,0,0,0,0,1
72,"Asian","Female","Retired","$150 000 or more","Republican","Not very strong","Conservative","Somewhat conservative","Master or higher",1,5,5,6,6,5,1,5,2,6,3,3,"si.supp",1,1,3,"control",4,8,5,7,0,0,4.66666666666667,3.33333333333333,0,0,1,0,0,0,0,0,0,1
66,"White","Male","Employed full time","$60 000 to $79 999","Independent","Neither","Neither","Neither","Master or higher",4,4,4,4,2,5,1,5,1,1,1,1,"si.supp",4,5.5,3,"m.supp",4,7.2,5,4,0,1,3.83333333333333,1.66666666666667,1,0,0,0,0,0,0,0,0,1
28,"White","Female","Employed full time","$20 000 to $39 999","Independent","Closer to the Republican Party","Conservative","Somewhat conservative","High school or lower",6,6,6,6,6,4,1,4,6,6,1,1,"m.supp",5,8,3,"m.supp",5,8.2,5,2,0,0,5.66666666666667,3.16666666666667,1,0,0,0,0,1,0,0,0,0
24,"Black or African-American","Female","Employed part time","Less than $20 000","Democrat","Strong","Liberal","Very liberal","High school or lower",3,3,3,2,4,3,4,3,4,4,2,5,"si.opp",3,5.3,3,"m.supp",2,5.2,5,1,1,0,3,3.66666666666667,1,0,0,0,0,1,0,0,0,0
31,"White","Male","Unemployed","Less than $20 000","Democrat","Not very strong","Neither","Closer to liberals","Some college",3,1,4,5,2,1,5,4,3,6,4,6,"control",3,5.4,7,"control",4,3.1,5,1,1,1,2.66666666666667,4.66666666666667,0,1,0,0,0,0,1,0,0,0
20,"Black or African-American","Female","Student","$20 000 to $39 999","Independent","Closer to the Democratic Party","Neither","Closer to liberals","Some college",6,6,6,5,4,4,3,2,6,5,3,1,"control",4,8.1,3,"m.supp",5,9,5,2,0,0,5.16666666666667,3.33333333333333,0,0,0,1,0,0,1,0,0,0
30,"White","Female","Employed part time","$40 000 to $59 999","Democrat","Strong","Conservative","Very conservative","Bachelor",3,4,3,3,4,4,1,3,3,5,3,3,"m.opp",3,6.8,3,"si.opp",2,6.4,1,3,1,0,3.5,3,1,0,0,0,0,0,0,0,1,0
20,"Black or African-American","Male","Employed full time","$100 000 to $149 999","Democrat","Strong","Conservative","Very conservative","Some college",3,3,2,5,4,4,3,4,3,4,5,4,"m.opp",2,5.4,1,"control",3,5.4,3,6,1,1,3.5,3.83333333333333,1,0,0,0,0,0,1,0,0,0
73,"White","Male","Retired","$100 000 to $149 999","Democrat","Strong","Liberal","Somewhat liberal","Some college",5,5,6,6,6,5,4,2,2,6,3,1,"m.opp",4,8.8,3,"si.opp",5,9.5,5,6,1,1,5.5,3,0,0,1,0,0,0,1,0,0,0
66,"White","Female","Homemaker","$20 000 to $39 999","Democrat","Not very strong","Liberal","Somewhat liberal","High school or lower",5,5,5,6,6,6,1,3,3,2,1,2,"si.opp",4,7.8,3,"control",5,8.6,5,2,1,0,5.5,2,0,0,0,0,1,1,0,0,0,0
50,"White","Female","Homemaker","$20 000 to $39 999","Republican","Strong","Conservative","Somewhat conservative","Associate degree",3,3,3,6,6,6,4,4,5,4,4,4,"m.supp",3,5.6,5,"si.supp",3,5.4,6,2,0,0,4.5,4.16666666666667,0,0,0,0,1,0,0,1,0,0
56,"White","Female","Employed part time","$20 000 to $39 999","Democrat","Not very strong","Neither","Neither","Associate degree",4,5,5,6,6,5,1,1,1,4,1,1,"si.supp",5,10,3,"m.supp",5,10,5,2,1,0,5.16666666666667,1.5,1,0,0,0,0,0,0,1,0,0
71,"White","Female","Retired","$20 000 to $39 999","Republican","Not very strong","Conservative","Somewhat conservative","Associate degree",5,5,5,6,6,6,1,2,1,2,1,2,"si.opp",3,5.4,3,"control",3,5.3,5,2,0,0,5.5,1.5,0,0,1,0,0,0,0,1,0,0
71,"White","Male","Employed part time","$60 000 to $79 999","Republican","Not very strong","Conservative","Somewhat conservative","Master or higher",6,5,2,6,6,6,3,6,2,3,5,5,"si.supp",4,8.1,3,"si.opp",2,4.9,5,4,0,1,5.16666666666667,4,1,0,0,0,0,0,0,0,0,1
32,"White","Female","Employed full time","$80 000 to $99 999","Independent","Closer to the Republican Party","Neither","Closer to liberals","Bachelor",3,3,3,5,6,5,1,4,1,1,2,2,"si.supp",5,9.7,3,"m.supp",4,8.4,5,5,0,0,4.16666666666667,1.83333333333333,1,0,0,0,0,0,0,0,1,0
32,"White","Female","Employed full time","$150 000 or more","Independent","Neither","Liberal","Somewhat liberal","Bachelor",6,6,6,6,6,5,3,5,3,4,4,4,"m.opp",5,8.6,3,"si.supp",5,8.9,5,7,0,0,5.83333333333333,3.83333333333333,1,0,0,0,0,0,0,0,1,0
35,"White","Female","Homemaker","$60 000 to $79 999","Republican","Not very strong","Neither","Neither","High school or lower",6,6,6,5,6,6,2,6,2,1,1,5,"m.opp",3,6.1,3,"m.opp",4,6.8,5,4,0,0,5.83333333333333,2.83333333333333,0,0,0,0,1,1,0,0,0,0
44,"Black or African-American","Female","Unemployed","$40 000 to $59 999","Democrat","Strong","Neither","Neither","Associate degree",1,4,6,5,1,3,1,1,1,6,1,1,"m.opp",3,6.2,3,"m.opp",3,5.5,5,3,1,0,3.33333333333333,1.83333333333333,0,1,0,0,0,0,0,1,0,0
36,"White","Male","Unemployed","Less than $20 000","Something else","Neither","Neither","Neither","Some college",3,3,3,4,6,5,3,3,3,4,1,1,"si.supp",3,5.5,3,"si.opp",3,5.5,5,1,0,1,4,2.5,0,1,0,0,0,0,1,0,0,0
64,"White","Female","Homemaker","Less than $20 000","Something else","Neither","Neither","Neither","Associate degree",4,5,5,6,6,5,1,5,1,2,4,5,"si.supp",4,5.5,3,"control",5,9,5,1,0,0,5.16666666666667,3,0,0,0,0,1,0,0,1,0,0
73,"Asian","Female","Retired","$100 000 to $149 999","Democrat","Strong","Liberal","Very liberal","Master or higher",4,5,4,2,2,1,1,4,2,4,4,4,"m.supp",5,9.1,3,"m.supp",5,9,5,6,1,0,3,3.16666666666667,0,0,1,0,0,0,0,0,0,1
53,"Asian","Female","Employed full time","$60 000 to $79 999","Republican","Not very strong","Neither","Neither","Bachelor",2,2,2,3,2,3,2,4,4,2,4,4,"m.opp",4,8.1,1,"control",2,8.2,4,4,0,0,2.33333333333333,3.33333333333333,1,0,0,0,0,0,0,0,1,0
73,"White","Female","Retired","$80 000 to $99 999","Democrat","Strong","Liberal","Somewhat liberal","Associate degree",5,5,6,5,4,2,2,2,2,2,4,1,"si.opp",4,7.2,3,"control",5,8.1,5,5,1,0,4.5,2.16666666666667,0,0,1,0,0,0,0,1,0,0
39,"White","Female","Unemployed","$20 000 to $39 999","Independent","Neither","Neither","Neither","Bachelor",6,5,5,5,6,5,2,4,1,1,2,4,"si.supp",4,9.2,3,"si.opp",4,8.1,5,2,0,0,5.33333333333333,2.33333333333333,0,1,0,0,0,0,0,0,1,0
49,"White","Female","Unemployed","$60 000 to $79 999","Independent","Neither","Neither","Neither","Associate degree",1,5,4,5,6,6,1,3,3,4,1,3,"m.opp",3,7,3,"m.supp",4,7.3,5,4,0,0,4.5,2.5,0,1,0,0,0,0,0,1,0,0
21,"White","Female","Employed full time","$40 000 to $59 999","Independent","Closer to the Democratic Party","Liberal","Somewhat liberal","Some college",3,5,6,6,6,3,2,3,6,1,1,2,"m.supp",4,7.3,3,"m.opp",5,7.5,5,3,0,0,4.83333333333333,2.5,1,0,0,0,0,0,1,0,0,0
35,"White","Male","Employed part time","$20 000 to $39 999","Republican","Strong","Neither","Neither","Some college",6,6,6,6,6,6,1,6,6,6,1,4,"m.opp",5,10,3,"si.opp",5,9.8,5,2,0,1,6,4,1,0,0,0,0,0,1,0,0,0
71,"White","Female","Retired","$100 000 to $149 999","Republican","Not very strong","Neither","Closer to conservatives","Some college",1,1,2,4,4,4,2,2,1,2,1,2,"si.supp",2,5.3,3,"si.supp",3,4.9,5,6,0,0,2.66666666666667,1.66666666666667,0,0,1,0,0,0,1,0,0,0
79,"White","Female","Retired","$100 000 to $149 999","Independent","Closer to the Democratic Party","Neither","Closer to liberals","Associate degree",6,5,6,6,6,6,1,3,1,1,2,4,"m.supp",3,5,3,"m.opp",4,7.5,5,6,0,0,5.83333333333333,2,0,0,1,0,0,0,0,1,0,0
25,"White","Male","Employed part time","$80 000 to $99 999","Democrat","Strong","Liberal","Somewhat liberal","Master or higher",4,4,4,4,5,4,4,4,3,4,4,4,"m.supp",2,7.2,3,"m.supp",4,7.3,2,5,1,1,4.16666666666667,3.83333333333333,1,0,0,0,0,0,0,0,0,1
72,"White","Male","Retired","$20 000 to $39 999","Democrat","Strong","Liberal","Somewhat liberal","Bachelor",6,6,6,6,5,5,2,4,3,5,4,1,"control",5,8.1,3,"control",5,8.7,5,2,1,1,5.66666666666667,3.16666666666667,0,0,1,0,0,0,0,0,1,0
80,"White","Male","Retired","$20 000 to $39 999","Independent","Closer to the Republican Party","Conservative","Very conservative","Bachelor",4,5,5,4,4,2,2,4,2,6,3,4,"m.opp",1,1,3,"si.opp",3,6.5,5,2,0,1,4,3.5,0,0,1,0,0,0,0,0,1,0
71,"White","Male","Retired","$40 000 to $59 999","Democrat","Not very strong","Conservative","Somewhat conservative","Some college",4,4,6,6,6,6,1,6,6,4,3,3,"si.supp",3,5.1,3,"m.supp",5,9.9,5,3,1,1,5.33333333333333,3.83333333333333,0,0,1,0,0,0,1,0,0,0
55,"White","Female","Employed part time","$80 000 to $99 999","Republican","Strong","Conservative","Somewhat conservative","Some college",4,5,5,6,6,1,2,6,1,6,3,5,"si.opp",5,10,3,"control",5,10,5,5,0,0,4.5,3.83333333333333,1,0,0,0,0,0,1,0,0,0
78,"White","Male","Retired","Less than $20 000","Independent","Closer to the Democratic Party","Conservative","Somewhat conservative","Associate degree",5,6,6,6,6,6,1,4,3,3,1,2,"control",5,9.7,3,"control",5,9.2,3,1,0,1,5.83333333333333,2.33333333333333,0,0,1,0,0,0,0,1,0,0
91,"White","Female","Retired","$40 000 to $59 999","Republican","Strong","Conservative","Very conservative","Bachelor",4,5,6,4,4,2,1,3,1,4,3,3,"si.opp",2,5.1,3,"si.opp",2,4.6,5,3,0,0,4.16666666666667,2.5,0,0,1,0,0,0,0,0,1,0
71,"White","Female","Retired","$20 000 to $39 999","Republican","Not very strong","Conservative","Very conservative","Some college",5,5,4,6,6,2,1,1,1,4,1,1,"m.opp",1,1,3,"si.opp",4,7,5,2,0,0,4.66666666666667,1.5,0,0,1,0,0,0,1,0,0,0
36,"White","Female","Employed part time","$150 000 or more","Democrat","Strong","Conservative","Very conservative","Master or higher",2,3,2,4,3,2,4,4,3,3,3,1,"m.supp",1,9.7,3,"m.supp",2,9.8,3,7,1,0,2.66666666666667,3,1,0,0,0,0,0,0,0,0,1
63,"White","Female","Unemployed","$20 000 to $39 999","Republican","Strong","Conservative","Somewhat conservative","Associate degree",4,6,6,6,6,6,3,4,1,4,2,5,"m.supp",2,5.5,3,"control",2,6.8,5,2,0,0,5.66666666666667,3.16666666666667,0,1,0,0,0,0,0,1,0,0
31,"White","Female","Employed full time","$60 000 to $79 999","Republican","Strong","Conservative","Somewhat conservative","Associate degree",6,6,6,6,5,6,2,6,3,4,5,3,"m.opp",1,4.5,3,"m.opp",1,2.3,5,4,0,0,5.83333333333333,3.83333333333333,1,0,0,0,0,0,0,1,0,0
38,"White","Female","Employed part time","$40 000 to $59 999","Republican","Strong","Conservative","Very conservative","High school or lower",5,5,5,6,6,3,4,4,3,6,4,2,"m.supp",3,5.5,3,"m.opp",4,5.5,5,3,0,0,5,3.83333333333333,1,0,0,0,0,1,0,0,0,0
73,"White","Female","Employed full time","$40 000 to $59 999","Democrat","Strong","Liberal","Somewhat liberal","Master or higher",5,6,6,5,5,6,4,2,3,4,4,3,"si.opp",4,7.3,3,"si.opp",5,8.2,5,3,1,0,5.5,3.33333333333333,1,0,0,0,0,0,0,0,0,1
23,"Other","Male","Unemployed","Less than $20 000","Something else","Neither","Neither","Neither","High school or lower",4,4,3,4,5,5,4,5,4,5,5,5,"si.opp",4,5.3,2,"si.opp",3,5.4,2,1,0,1,4.16666666666667,4.66666666666667,0,1,0,0,0,1,0,0,0,0
50,"White","Female","Employed full time","$40 000 to $59 999","Independent","Neither","Neither","Neither","Bachelor",3,4,5,6,6,5,2,3,4,2,2,4,"control",3,8.2,3,"m.opp",3,6.2,4,3,0,0,4.83333333333333,2.83333333333333,1,0,0,0,0,0,0,0,1,0
51,"White","Female","Employed part time","$100 000 to $149 999","Democrat","Strong","Liberal","Very liberal","Associate degree",6,6,6,6,6,5,3,6,1,6,2,1,"m.opp",3,5.7,3,"si.supp",3,5.5,5,6,1,0,5.83333333333333,3.16666666666667,1,0,0,0,0,0,0,1,0,0
73,"White","Male","Retired","$20 000 to $39 999","Republican","Not very strong","Conservative","Somewhat conservative","High school or lower",1,5,5,6,6,5,1,5,1,3,1,4,"si.supp",3,7.3,3,"m.supp",2,7.2,5,2,0,1,4.66666666666667,2.5,0,0,1,0,0,1,0,0,0,0
61,"White","Female","Unemployed","Less than $20 000","Democrat","Strong","Liberal","Very liberal","Master or higher",6,4,6,6,6,6,1,2,1,5,3,1,"m.opp",5,10,3,"m.opp",3,5.5,5,1,1,0,5.66666666666667,2.16666666666667,0,1,0,0,0,0,0,0,0,1
59,"White","Male","Retired","$150 000 or more","Democrat","Strong","Liberal","Somewhat liberal","Bachelor",4,5,3,4,3,6,3,3,4,6,3,1,"si.supp",4,8.1,3,"control",4,7.3,5,7,1,1,4.16666666666667,3.33333333333333,0,0,1,0,0,0,0,0,1,0
67,"White","Female","Retired","$40 000 to $59 999","Republican","Not very strong","Neither","Closer to conservatives","High school or lower",6,2,5,6,3,2,2,1,2,6,2,2,"m.supp",2,4.6,3,"si.opp",4,8.2,5,3,0,0,4,2.5,0,0,1,0,0,1,0,0,0,0
65,"White","Female","Employed part time","$60 000 to $79 999","Republican","Strong","Conservative","Very conservative","Some college",5,5,5,5,5,4,2,5,3,5,3,2,"control",3,6.1,3,"control",3,5.9,5,4,0,0,4.83333333333333,3.33333333333333,1,0,0,0,0,0,1,0,0,0
25,"Hispanic or Latino","Female","Employed full time","$20 000 to $39 999","Independent","Neither","Neither","Neither","Bachelor",6,6,6,6,4,6,1,6,1,3,1,6,"si.supp",3,5.9,3,"si.opp",3,6,6,2,0,0,5.66666666666667,3,1,0,0,0,0,0,0,0,1,0
70,"White","Male","Employed full time","$40 000 to $59 999","Democrat","Strong","Liberal","Very liberal","Bachelor",5,4,5,5,5,2,2,3,2,6,2,3,"m.supp",4,7.3,3,"si.opp",4,6.4,5,3,1,1,4.33333333333333,3,1,0,0,0,0,0,0,0,1,0
49,"White","Female","Employed full time","$80 000 to $99 999","Republican","Strong","Conservative","Somewhat conservative","Master or higher",5,5,5,6,3,5,3,5,2,4,3,4,"m.opp",2,4.2,3,"si.opp",4,6.7,5,5,0,0,4.83333333333333,3.5,1,0,0,0,0,0,0,0,0,1
69,"White","Female","Employed full time","Less than $20 000","Democrat","Not very strong","Liberal","Somewhat liberal","Master or higher",5,4,6,6,6,6,5,5,4,6,5,4,"si.supp",5,9.1,3,"m.opp",4,6.4,5,1,1,0,5.5,4.83333333333333,1,0,0,0,0,0,0,0,0,1
26,"White","Male","Student","$20 000 to $39 999","Republican","Strong","Liberal","Very liberal","Some college",1,3,1,3,5,2,4,4,3,5,5,2,"control",2,5.6,5,"m.supp",4,6.9,4,2,0,1,2.5,3.83333333333333,0,0,0,1,0,0,1,0,0,0
73,"White","Female","Retired","$20 000 to $39 999","Independent","Neither","Neither","Neither","Bachelor",3,4,5,6,6,6,1,5,1,4,2,2,"m.opp",3,5.7,3,"m.supp",4,7.7,5,2,0,0,5,2.5,0,0,1,0,0,0,0,0,1,0
75,"Black or African-American","Male","Retired","Less than $20 000","Democrat","Strong","Liberal","Very liberal","High school or lower",6,6,6,5,6,4,3,6,1,6,4,2,"si.supp",5,8,3,"m.opp",5,8.3,3,1,1,1,5.5,3.66666666666667,0,0,1,0,0,1,0,0,0,0
21,"Black or African-American","Female","Employed part time","$150 000 or more","Independent","Closer to the Republican Party","Liberal","Very liberal","Master or higher",5,5,5,6,5,5,5,4,5,4,5,5,"m.supp",5,10,3,"m.opp",5,10,6,7,0,0,5.16666666666667,4.66666666666667,1,0,0,0,0,0,0,0,0,1
42,"Asian","Female","Employed full time","$60 000 to $79 999","Democrat","Not very strong","Neither","Closer to liberals","Bachelor",4,4,4,6,5,4,5,5,4,3,4,5,"si.opp",3,6.5,5,"m.supp",4,7.8,1,4,1,0,4.5,4.33333333333333,1,0,0,0,0,0,0,0,1,0
73,"White","Female","Retired","$40 000 to $59 999","Independent","Closer to the Democratic Party","Neither","Closer to liberals","Master or higher",5,5,5,5,6,1,3,3,3,6,4,3,"m.supp",5,10,3,"si.supp",4,8.3,5,3,0,0,4.5,3.66666666666667,0,0,1,0,0,0,0,0,0,1
76,"Black or African-American","Female","Employed full time","$100 000 to $149 999","Democrat","Strong","Liberal","Somewhat liberal","Bachelor",5,5,5,5,4,4,4,5,4,6,6,2,"si.supp",3,5.4,3,"control",5,8.3,5,6,1,0,4.66666666666667,4.5,1,0,0,0,0,0,0,0,1,0
47,"Asian","Female","Employed full time","$100 000 to $149 999","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",2,2,2,5,6,6,4,6,4,5,2,4,"si.opp",3,6.2,3,"m.supp",3,4.4,5,6,0,0,3.83333333333333,4.16666666666667,1,0,0,0,0,0,0,0,1,0
36,"Black or African-American","Male","Employed full time","Less than $20 000","Republican","Strong","Conservative","Very conservative","Some college",2,2,1,3,3,3,3,3,1,2,3,3,"si.supp",3,1.6,6,"control",3,1,4,1,0,1,2.33333333333333,2.5,1,0,0,0,0,0,1,0,0,0
33,"White","Female","Employed full time","$80 000 to $99 999","Independent","Neither","Liberal","Somewhat liberal","Bachelor",5,5,5,5,5,6,5,6,5,5,1,6,"m.supp",4,9.1,3,"control",4,8.3,5,5,0,0,5.16666666666667,4.66666666666667,1,0,0,0,0,0,0,0,1,0
