"","tb_check","tb_ryan_core","tb_ryan_fund","nk_check","nk_ryan_core","nk_ryan_fund","mw_check","mw_ryan_core","mw_ryan_fund","age","race","gender","educ","empl","inc","pid","ideol","interest","official","interest.text","official.text","inc.text","educ.text","pid_follow","ideol_follow","tb","nk","mw","tb_supp","nk_supp","mw_supp","media","part","tb_rand_order","nk_rand_order","mw_rand_order"
"872",0,"3","3",0,"1","1",0,"5","5","24","White","Female","5","Employed full time outside of the home","5","Democrat","Liberal","4",1,"Most of the time","Yes","$80,000 to $99,999","Bachelor's degree","Strong","Very liberal","P_Opp","P_Opp","P_Opp",1,4,5,"2","3","core|fund|check","check|fund|core","core|fund|check"
"873",1,"1","1",1,"2","2",1,"3","3","26","Asian","Female","3","Employed full time outside of the home","3","Democrat","Liberal","4",0,"Most of the time","No","$40,000 to $59,999","Some college work","Not very strong","Somewhat liberal","P_Supp","P_Supp","M_Opp",3,2,5,"0","0","fund|check|core","fund|core|check","check|core|fund"
"874",0,"4","4",0,"3","3",1,"4","4","29","White","Male","5","Employed full time outside of the home","3","Independent","Liberal","3",1,"Some of the time","Yes","$40,000 to $59,999","Bachelor's degree","Closer to the Democratic Party","Somewhat liberal","M_Supp","C","C",1,2,5,"3","1","core|fund|check","core|check|fund","fund|core|check"
"875",1,"5","5",0,"5","5",0,"3","3","32","White","Male","3","Employed part time outside of the home","4","Democrat","Liberal","3",0,"Some of the time","No","$60,000 to $79,999","Some college work","Not very strong","Very liberal","C","P_Supp","C",1,1,5,"2","2","check|fund|core","check|core|fund","core|fund|check"
"876",1,"5","5",1,"5","5",1,"5","5","44","Hispanic","Female","5","Unemployed","1","Democrat","Conservative","3",0,"Some of the time","No","Less than $20,000","Bachelor's degree","Strong","Somewhat conservative","M_Supp","P_Opp","M_Opp",2,1,5,"2","0","check|core|fund","core|fund|check","check|fund|core"
"877",1,"2","1",1,"1","1",1,"1","1","27","White","Male","3","Employed full time outside of the home","3","Independent","Conservative","3",0,"Some of the time","No","$40,000 to $59,999","Some college work","Closer to the Republican Party","Somewhat conservative","P_Supp","M_Supp","C",4,3,2,"1","1","fund|core|check","fund|core|check","core|fund|check"
"878",1,"3","3",0,"2","2",0,"4","4","26","White","Male","4","Employed part time outside of the home","1","Republican","Conservative","3",0,"Some of the time","No","Less than $20,000","Associate degree","Not very strong","Somewhat conservative","P_Supp","M_Opp","P_Opp",2,4,4,"1","1","check|core|fund","check|core|fund","check|fund|core"
"879",0,"5","5",0,"5","5",0,"5","5","28","White","Male","2","Employed full time outside of the home","2","Democrat","Liberal","3",0,"Some of the time","No","$20,000 to $39,999","High School / GED","Not very strong","Somewhat liberal","P_Opp","P_Supp","C",1,4,5,"3","1","core|fund|check","fund|check|core","core|check|fund"
"880",0,"5","5",0,"5","5",0,"5","5","35","White","Female","5","Employed full time outside of the home","2","Democrat","Liberal","2",0,"Only now and then","No","$20,000 to $39,999","Bachelor's degree","Not very strong","Very liberal","C","P_Opp","M_Supp",1,3,5,"1","1","check|core|fund","check|fund|core","fund|check|core"
"881",0,"4","4",0,"1","4",0,"4","4","67","White","Male","4","Retired","1","Independent","Neither","4",1,"Most of the time","Yes","Less than $20,000","Associate degree","Neither","Neither","M_Opp","M_Opp","M_Supp",2,1,5,"2","1","core|check|fund","core|fund|check","check|core|fund"
"882",0,"2","3",0,"4","4",0,"3","2","41","Hispanic","Female","5","Employed part time outside of the home","2","Independent","Neither","3",1,"Some of the time","Yes","$20,000 to $39,999","Bachelor's degree","Closer to the Democratic Party","Closer to liberals","C","M_Opp","C",4,1,5,"2","1","check|core|fund","fund|core|check","fund|check|core"
"883",0,"2","2",0,"3","3",1,"4","4","24","White","Male","4","Employed part time outside of the home","5","Democrat","Liberal","3",0,"Some of the time","No","$80,000 to $99,999","Associate degree","Not very strong","Somewhat liberal","C","P_Supp","M_Supp",4,2,2,"1","0","fund|check|core","check|fund|core","fund|core|check"
"884",1,"3","3",0,"3","3",0,"3","3","32","White","Male","3","Employed part time outside of the home","2","Independent","Neither","1",0,"Hardly at all","No","$20,000 to $39,999","Some college work","Neither","Neither","P_Opp","M_Opp","M_Supp",3,3,3,"1","0","check|fund|core","check|core|fund","fund|check|core"
"885",0,"3","2",0,"3","2",0,"4","4","26","White","Male","7","Employed full time outside of the home","5","Republican","Conservative","4",0,"Most of the time","No","$80,000 to $99,999","Professional degree (PhD, JD, MD)","Not very strong","Somewhat conservative","M_Opp","C","P_Supp",4,4,2,"1","1","core|check|fund","fund|check|core","fund|core|check"
"886",0,"2","3",1,"4","4",1,"3","4","46","White","Female","5","Unemployed","5","Republican","Conservative","3",0,"Some of the time","No","$80,000 to $99,999","Bachelor's degree","Strong","Very conservative","C","M_Supp","P_Opp",5,5,4,"2","0","core|check|fund","core|fund|check","check|fund|core"
"887",1,"4","3",0,"3","2",1,"4","3","28","White","Male","4","Employed part time outside of the home","3","Democrat","Liberal","2",0,"Only now and then","No","$40,000 to $59,999","Associate degree","Not very strong","Somewhat liberal","P_Supp","P_Supp","M_Opp",5,3,3,"0","0","check|core|fund","fund|check|core","core|fund|check"
"888",0,"4","4",0,"5","5",0,"5","5","34","White","Male","5","Employed full time outside of the home","5","Democrat","Liberal","4",1,"Most of the time","Yes","$80,000 to $99,999","Bachelor's degree","Strong","Very liberal","C","M_Supp","M_Supp",1,1,5,"2","1","fund|core|check","fund|core|check","fund|core|check"
"889",1,"5","5",0,"5","5",1,"5","5","22","White","Male","4","Employed part time outside of the home","6","Democrat","Liberal","3",0,"Some of the time","No","$100,000 to $149,999","Associate degree","Strong","Very liberal","M_Supp","M_Supp","P_Opp",1,3,5,"0","0","fund|core|check","fund|core|check","core|fund|check"
"890",0,"2","4",1,"2","4",0,"2","4","24","White","Female","2","Employed part time outside of the home","2","Republican","Conservative","3",0,"Some of the time","No","$20,000 to $39,999","High School / GED","Strong","Somewhat conservative","P_Opp","C","P_Supp",5,2,5,"3","1","core|fund|check","check|fund|core","core|fund|check"
"891",1,"5","5",0,"4","4",0,"5","5","49","White","Female","3","Unemployed","3","Democrat","Liberal","4",1,"Most of the time","Yes","$40,000 to $59,999","Some college work","Strong","Somewhat liberal","M_Supp","C","M_Opp",1,2,5,"2","2","fund|core|check","check|fund|core","fund|check|core"
"892",1,"5","5",1,"5","4",1,"4","5","28","White","Female","3","Employed full time outside of the home","2","Independent","Neither","4",1,"Most of the time","Yes","$20,000 to $39,999","Some college work","Neither","Neither","M_Supp","P_Supp","P_Supp",4,5,5,"3","4","fund|check|core","fund|core|check","fund|core|check"
"893",1,"4","3",1,"4","3",0,"3","4","38","Black or African-American","Male","5","Employed full time outside of the home","3","Democrat","Conservative","3",1,"Some of the time","Yes","$40,000 to $59,999","Bachelor's degree","Not very strong","Somewhat conservative","C","C","P_Supp",4,4,3,"1","2","check|core|fund","core|check|fund","fund|core|check"
"894",1,"4","4",0,"3","3",0,"3","4","34","Asian","Male","3","Unemployed","2","Democrat","Conservative","2",0,"Only now and then","No","$20,000 to $39,999","Some college work","Not very strong","Somewhat conservative","P_Supp","C","C",3,4,4,"2","0","core|fund|check","core|fund|check","check|fund|core"
"895",0,"2","2",0,"2","2",1,"2","2","41","White","Female","5","Employed full time outside of the home","5","Independent","Neither","4",1,"Most of the time","Yes","$80,000 to $99,999","Bachelor's degree","Neither","Neither","P_Opp","C","M_Opp",4,4,3,"2","0","fund|core|check","fund|core|check","fund|check|core"
"896",0,"5","5",0,"4","4",0,"4","4","62","White","Male","5","Employed full time outside of the home","4","Democrat","Liberal","4",1,"Most of the time","Yes","$60,000 to $79,999","Bachelor's degree","Strong","Somewhat liberal","C","M_Opp","C",1,2,5,"2","3","check|fund|core","fund|check|core","fund|check|core"
"897",1,"3","4",0,"4","4",1,"3","3","44","White","Female","3","Employed full time outside of the home","5","Independent","Neither","3",0,"Some of the time","No","$80,000 to $99,999","Some college work","Neither","Neither","P_Opp","C","M_Supp",4,5,4,"2","0","check|fund|core","core|fund|check","fund|check|core"
"898",0,"5","5",0,"5","5",1,"5","5","34","Other","Female","3","Unemployed","1","Democrat","Liberal","4",0,"Most of the time","No","Less than $20,000","Some college work","Strong","Very liberal","P_Opp","C","C",1,1,5,"0","0","fund|check|core","fund|core|check","fund|check|core"
"899",1,"3","4",0,"4","3",1,"4","4","37","White","Female","2","Employed full time outside of the home","3","Democrat","Conservative","2",0,"Only now and then","No","$40,000 to $59,999","High School / GED","Not very strong","Somewhat conservative","P_Opp","P_Supp","C",2,1,5,"1","1","core|fund|check","fund|core|check","fund|core|check"
"900",1,"5","5",1,"4","4",1,"5","5","64","White","Female","2","Employed part time outside of the home","1","Democrat","Liberal","4",0,"Most of the time","No","Less than $20,000","High School / GED","Strong","Very liberal","C","M_Supp","P_Supp",1,3,5,"1","0","core|fund|check","core|check|fund","core|check|fund"
"901",0,"4","1",0,"3","4",1,"4","4","43","White","Male","5","Employed full time outside of the home","3","Independent","Neither","1",0,"Hardly at all","No","$40,000 to $59,999","Bachelor's degree","Closer to the Democratic Party","Closer to liberals","C","C","C",2,4,4,"3","0","fund|core|check","fund|check|core","fund|check|core"
"902",1,"4","4",0,"4","4",0,"5","5","25","White","Female","3","Unemployed","1","Democrat","Liberal","4",1,"Most of the time","Yes","Less than $20,000","Some college work","Strong","Very liberal","P_Opp","P_Supp","P_Opp",1,1,5,"0","3","fund|core|check","check|fund|core","check|fund|core"
"903",0,"2","2",1,"1","1",0,"2","2","26","White","Male","5","Employed full time outside of the home","3","Democrat","Liberal","4",1,"Most of the time","Yes","$40,000 to $59,999","Bachelor's degree","Strong","Very liberal","M_Opp","C","P_Supp",1,1,5,"3","2","check|core|fund","check|fund|core","check|core|fund"
"904",1,"5","5",0,"5","5",0,"5","5","54","White","Female","4","Employed full time outside of the home","4","Republican","Conservative","3",1,"Some of the time","Yes","$60,000 to $79,999","Associate degree","Strong","Somewhat conservative","M_Opp","C","M_Supp",5,5,5,"2","2","fund|check|core","check|fund|core","check|fund|core"
"905",0,"4","4",1,"2","2",1,"3","3","49","Hispanic","Male","2","Unemployed","1","Independent","Neither","3",0,"Some of the time","No","Less than $20,000","High School / GED","Neither","Neither","M_Opp","M_Opp","M_Opp",2,4,2,"3","0","check|core|fund","core|check|fund","check|fund|core"
"906",0,"3","3",1,"3","3",0,"1","1","22","Asian","Male","3","Student","4","Democrat","Neither","3",0,"Some of the time","No","$60,000 to $79,999","Some college work","Not very strong","Closer to liberals","C","M_Opp","P_Opp",4,1,2,"1","0","fund|core|check","core|fund|check","core|fund|check"
"907",1,"5","4",0,"4","4",1,"4","4","32","White","Female","5","Employed full time outside of the home","3","Democrat","Liberal","3",0,"Some of the time","No","$40,000 to $59,999","Bachelor's degree","Strong","Very liberal","M_Supp","M_Supp","M_Supp",1,2,5,"1","1","check|fund|core","core|check|fund","check|fund|core"
"908",0,"4","5",0,"5","5",1,"5","5","65","Black or African-American","Female","3","Retired","3","Democrat","Liberal","4",0,"Most of the time","No","$40,000 to $59,999","Some college work","Not very strong","Somewhat liberal","C","P_Opp","M_Opp",2,5,5,"3","1","check|core|fund","fund|core|check","fund|check|core"
"909",0,"3","4",0,"3","3",0,"5","5","23","Asian","Female","5","Unemployed","1","Independent","Neither","3",0,"Some of the time","No","Less than $20,000","Bachelor's degree","Neither","Neither","P_Supp","P_Supp","P_Opp",4,3,5,"0","0","core|check|fund","check|fund|core","fund|core|check"
"910",0,"3","2",0,"2","2",0,"2","1","32","Asian","Female","6","Unemployed","1","Independent","Liberal","3",0,"Some of the time","No","Less than $20,000","Master's degree","Closer to the Democratic Party","Somewhat liberal","P_Opp","C","C",2,3,4,"0","0","core|fund|check","core|check|fund","core|check|fund"
"911",0,"3","3",0,"2","3",0,"3","2","40","Hispanic","Male","2","Employed part time outside of the home","3","Independent","Conservative","1",0,"Hardly at all","No","$40,000 to $59,999","High School / GED","Closer to the Republican Party","Somewhat conservative","P_Opp","P_Supp","P_Supp",4,4,4,"1","0","check|fund|core","check|fund|core","core|check|fund"
"912",0,"4","4",0,"4","4",0,"2","2","44","White","Female","4","Employed full time outside of the home","3","Republican","Conservative","3",1,"Some of the time","Yes","$40,000 to $59,999","Associate degree","Not very strong","Somewhat conservative","M_Supp","P_Opp","M_Opp",5,3,4,"3","0","check|fund|core","core|fund|check","core|check|fund"
"913",0,"1","1",0,"3","3",0,"1","1","59","White","Female","5","Employed full time outside of the home","4","Independent","Conservative","1",0,"Hardly at all","No","$60,000 to $79,999","Bachelor's degree","Neither","Somewhat conservative","C","M_Opp","P_Opp",4,2,2,"1","0","core|fund|check","core|fund|check","check|fund|core"
"914",0,"3","3",0,"1","1",1,"3","3","23","White","Male","5","Unemployed","1","Independent","Liberal","4",1,"Most of the time","Yes","Less than $20,000","Bachelor's degree","Closer to the Democratic Party","Very liberal","P_Opp","C","M_Supp",2,4,5,"2","2","core|fund|check","check|core|fund","core|check|fund"
"915",1,"1","2",0,"3","3",1,"5","4","41","White","Male","5","Employed full time outside of the home","2","Democrat","Liberal","3",0,"Some of the time","No","$20,000 to $39,999","Bachelor's degree","Strong","Very liberal","C","P_Opp","P_Opp",1,3,5,"3","3","check|core|fund","fund|core|check","core|check|fund"
"916",0,"4","3",0,"3","3",0,"1","1","44","White","Female","6","Employed part time outside of the home","4","Republican","Conservative","4",0,"Most of the time","No","$60,000 to $79,999","Master's degree","Not very strong","Somewhat conservative","P_Opp","M_Supp","C",5,4,3,"3","0","fund|core|check","core|check|fund","fund|core|check"
"917",0,"5","5",1,"4","4",1,"4","4","27","White","Female","5","Employed full time outside of the home","1","Independent","Liberal","4",1,"Most of the time","Yes","Less than $20,000","Bachelor's degree","Closer to the Democratic Party","Very liberal","P_Supp","M_Opp","M_Opp",1,1,5,"4","2","check|core|fund","core|check|fund","fund|core|check"
"919",1,"4","3",0,"4","3",0,"3","4","35","White","Female","4","Employed full time outside of the home","3","Republican","Conservative","2",0,"Only now and then","No","$40,000 to $59,999","Associate degree","Not very strong","Somewhat conservative","P_Supp","M_Opp","M_Opp",5,2,4,"1","0","check|core|fund","core|check|fund","core|check|fund"
"920",1,"3","3",0,"3","3",0,"3","3","23","Black or African-American","Female","3","Employed full time outside of the home","2","Independent","Liberal","3",0,"Some of the time","No","$20,000 to $39,999","Some college work","Neither","Very liberal","P_Opp","M_Opp","M_Supp",4,4,3,"1","1","check|core|fund","check|core|fund","core|fund|check"
"921",0,"5","5",0,"5","5",0,"5","5","63","White","Male","6","Employed full time outside of the home","3","Independent","Neither","3",1,"Some of the time","Yes","$40,000 to $59,999","Master's degree","Neither","Neither","P_Opp","M_Supp","M_Supp",5,1,5,"0","0","fund|core|check","fund|core|check","fund|core|check"
