"","control","treatment1","treatment2","treatment3","treatment4","variance","levels","groups","sampled_numbers","repeats","diff","label"
"8857",3.17964071856287,2.96954314720812,3.0297619047619,3.13586956521739,2.84916201117318,2.02034169447465,5,5,895,100,0.33047870738969,"rand"
"8858",3,2.85279187817259,2.80357142857143,2.83152173913043,2.99441340782123,2.0538337520153,5,5,895,100,0.196428571428572,"rand"
"8859",3.10179640718563,2.85279187817259,3.16071428571429,2.97282608695652,2.98882681564246,2.04466274230438,5,5,895,100,0.307922407541697,"rand"
"8860",2.79640718562874,3.25380710659898,2.875,3.14673913043478,2.84916201117318,2.06149000787372,5,5,895,100,0.457399920970242,"rand"
"8861",2.97604790419162,2.89847715736041,3.04761904761905,3.14673913043478,3.02793296089385,1.99968005199155,5,5,895,100,0.248261973074376,"rand"
"8862",2.87425149700599,3.0761421319797,3.16071428571429,2.94021739130435,3.01675977653631,1.95840175971405,5,5,895,100,0.286462788708298,"rand"
"8863",2.92215568862275,3.10659898477157,3.14285714285714,3.04891304347826,3.16759776536313,1.96349843150488,5,5,895,100,0.245442076740374,"rand"
"8864",3.10778443113772,3.06598984771574,2.91666666666667,2.96195652173913,2.88268156424581,1.99425593341082,5,5,895,100,0.225102866891915,"rand"
"8865",2.97604790419162,3.03553299492386,2.92857142857143,3.09239130434783,3.01675977653631,2.05018434504393,5,5,895,100,0.163819875776398,"rand"
"8866",2.92215568862275,2.98477157360406,2.93452380952381,2.8695652173913,2.98882681564246,2.03787634509392,5,5,895,100,0.119261598251154,"rand"
"8867",3.23353293413174,3.04060913705584,3.04761904761905,2.96739130434783,3.1340782122905,1.97656130878732,5,5,895,100,0.266141629783911,"rand"
"8868",3.04191616766467,3.16751269035533,2.9047619047619,3.01630434782609,2.91620111731844,1.94165448114681,5,5,895,100,0.262750785593425,"rand"
"8869",2.98802395209581,2.79187817258883,3.10714285714286,2.90760869565217,2.83240223463687,1.93759264119581,5,5,895,100,0.315264684554025,"rand"
"8870",3.08982035928144,3.10659898477157,2.80952380952381,2.89673913043478,3.18994413407821,1.99843025508355,5,5,895,100,0.380420324554403,"rand"
"8871",3.05988023952096,2.93908629441624,2.8452380952381,3.01086956521739,3.00558659217877,2.0227088098184,5,5,895,100,0.214642144282863,"rand"
"8872",3.10179640718563,2.81218274111675,2.93452380952381,2.96739130434783,2.91620111731844,1.97872345743817,5,5,895,100,0.289613666068877,"rand"
"8873",2.89221556886228,3.0507614213198,3.04166666666667,3.07065217391304,3.10614525139665,1.94846337470161,5,5,895,100,0.213929682534373,"rand"
"8874",3.06586826347305,2.9746192893401,3.05952380952381,3.14130434782609,3.02234636871508,1.98840688388137,5,5,895,100,0.166685058485986,"rand"
"8875",3.15568862275449,2.91370558375635,3.08928571428571,2.93478260869565,2.92178770949721,1.94630372564458,5,5,895,100,0.241983038998146,"rand"
"8876",2.83233532934132,2.98984771573604,2.95238095238095,3.08695652173913,2.94972067039106,2.06479447089848,5,5,895,100,0.254621192397813,"rand"
"8877",2.95209580838323,2.77157360406091,3.1547619047619,2.85869565217391,3.04469273743017,1.98516491070201,5,5,895,100,0.383188300700991,"rand"
"8878",3.10778443113772,3.03045685279188,3.14880952380952,3.08695652173913,2.7877094972067,2.05166160498919,5,5,895,100,0.36110002660282,"rand"
"8879",2.87425149700599,2.93401015228426,3.00595238095238,3.17391304347826,2.92178770949721,1.95609463462187,5,5,895,100,0.299661546472273,"rand"
"8880",2.94610778443114,2.93401015228426,2.98809523809524,2.84782608695652,2.8659217877095,1.921192806169,5,5,895,100,0.140269151138716,"rand"
"8881",2.70658682634731,2.98984771573604,3.16666666666667,2.95652173913043,2.94413407821229,2.02362616074888,5,5,895,100,0.460079840319361,"rand"
"8882",3.08982035928144,3.02030456852792,2.92857142857143,3.14130434782609,2.80446927374302,2.01118068313899,5,5,895,100,0.33683507408307,"rand"
"8883",2.97604790419162,3.12690355329949,3.1547619047619,2.91847826086957,3.05586592178771,1.99779535825428,5,5,895,100,0.236283643892339,"rand"
"8884",3.04191616766467,2.88832487309645,2.875,3.15217391304348,2.98324022346369,2.00767875220277,5,5,895,100,0.277173913043478,"rand"
"8885",3.02994011976048,2.91878172588833,2.83928571428571,3.16304347826087,2.85474860335196,2.03882369115019,5,5,895,100,0.323757763975155,"rand"
"8886",3.24550898203593,2.96954314720812,2.93452380952381,2.95108695652174,3.04469273743017,2.03177733618287,5,5,895,100,0.310985172512119,"rand"
"8887",3.17964071856287,2.93908629441624,2.81547619047619,3.17391304347826,3.03351955307263,2.01599740042243,5,5,895,100,0.364164528086683,"rand"
"8888",3.07784431137725,3,3.00595238095238,2.96195652173913,3.02793296089385,1.93718020821616,5,5,895,100,0.115887789638115,"rand"
"8889",3.04191616766467,2.90355329949239,2.94642857142857,2.84239130434783,3.10614525139665,2.12743429192756,5,5,895,100,0.263753947048822,"rand"
"8890",3.20958083832335,2.93908629441624,2.98809523809524,3.16304347826087,3.06145251396648,1.95940159724045,5,5,895,100,0.27049454390711,"rand"
"8891",3.13173652694611,2.9238578680203,3.00595238095238,3.01086956521739,2.91061452513966,1.99995500731131,5,5,895,100,0.221122001806443,"rand"
"8892",3.11976047904192,2.87309644670051,3.0952380952381,2.82065217391304,3.15642458100559,2.02903778136053,5,5,895,100,0.335772407092543,"rand"
"8893",2.83832335329341,3.22842639593909,2.96428571428571,2.89673913043478,3.01675977653631,2.02906277729869,5,5,895,100,0.390103042645673,"rand"
"8894",2.95808383233533,2.98477157360406,2.92261904761905,3.13586956521739,3.06703910614525,1.99975503980603,5,5,895,100,0.213250517598344,"rand"
"8895",3.07784431137725,2.87817258883249,3.0297619047619,3.07608695652174,3.04469273743017,1.98178296026896,5,5,895,100,0.199671722544758,"rand"
"8896",2.90419161676647,3.11167512690355,2.92857142857143,2.97826086956522,3.16201117318436,2.00961593741017,5,5,895,100,0.25781955641789,"rand"
"8897",2.8562874251497,3.06598984771574,2.92261904761905,3.08695652173913,3.12849162011173,1.94714608876058,5,5,895,100,0.272204194962031,"rand"
"8898",2.89221556886228,2.97969543147208,2.95238095238095,3.06521739130435,3.15083798882682,2.01444015347506,5,5,895,100,0.25862241996454,"rand"
"8899",3,2.91878172588833,3.1547619047619,2.96739130434783,3.19553072625698,1.95223776136378,5,5,895,100,0.276749000368658,"rand"
"8900",3.22155688622754,3.05583756345178,2.81547619047619,2.92934782608696,2.96648044692737,1.99328359141639,5,5,895,100,0.406080695751354,"rand"
"8901",2.99470899470899,3.17647058823529,2.95321637426901,2.82530120481928,2.98958333333333,1.98555957561238,5,5,905,100,0.351169383416017,"rand"
"8902",3.1005291005291,2.88770053475936,3.12865497076023,2.96385542168675,2.94791666666667,1.98228132792255,5,5,905,100,0.240954436000876,"rand"
"8903",2.94708994708995,2.9572192513369,2.94736842105263,2.96385542168675,3.02604166666667,2.01674082041754,5,5,905,100,0.0789517195767195,"rand"
"8904",3.11111111111111,3.09625668449198,2.92982456140351,3.01807228915663,3.07291666666667,2.03524421845206,5,5,905,100,0.181286549707603,"rand"
"8905",2.82539682539683,2.95187165775401,3.08771929824561,2.85542168674699,3.09375,2.03959810296778,5,5,905,100,0.268353174603174,"rand"
"8906",2.96296296296296,3.0855614973262,2.85964912280702,2.89156626506024,3.06770833333333,1.93756417151518,5,5,905,100,0.225912374519186,"rand"
"8907",3.04761904761905,3.14973262032086,3.04678362573099,2.84939759036145,3.0625,1.86379259766293,5,5,905,100,0.30033502995941,"rand"
"8908",3.1005291005291,3.00534759358289,2.97076023391813,3.04819277108434,2.90625,2.01877475187014,5,5,905,100,0.1942791005291,"rand"
"8909",2.92063492063492,3.01069518716578,2.97076023391813,2.89759036144578,2.96354166666667,2.03545445655894,5,5,905,100,0.113104825719992,"rand"
"8910",3.20634920634921,3.05882352941176,2.84795321637427,2.69277108433735,2.94270833333333,1.8500048892583,5,5,905,100,0.513578122011857,"rand"
"8911",3.15343915343915,2.84491978609626,3.04093567251462,2.95180722891566,3.09895833333333,1.98854202317508,5,5,905,100,0.308519367342897,"rand"
"8912",3.07407407407407,2.9572192513369,3.03508771929825,3.03614457831325,2.85416666666667,1.91138219332127,5,5,905,100,0.219907407407407,"rand"
"8913",2.93650793650794,2.88235294117647,3.11111111111111,3.22289156626506,3.03125,2.09859922749719,5,5,905,100,0.34053862508859,"rand"
"8914",2.87301587301587,3.02139037433155,3.07017543859649,3.04819277108434,3.046875,2.0010071872097,5,5,905,100,0.197159565580618,"rand"
"8915",3.05291005291005,2.9572192513369,2.80701754385965,3.03012048192771,2.953125,2.07483009827409,5,5,905,100,0.245892509050404,"rand"
"8916",2.84656084656085,3.17647058823529,3.05847953216374,3.13855421686747,2.94270833333333,1.99032415782526,5,5,905,100,0.329909741674447,"rand"
"8917",2.95767195767196,2.73262032085561,3.11111111111111,2.95180722891566,2.92708333333333,1.98992079401555,5,5,905,100,0.378490790255496,"rand"
"8918",3.01587301587302,2.87700534759358,3.01754385964912,2.95180722891566,3.00520833333333,2.02805700875177,5,5,905,100,0.14053851205554,"rand"
"8919",3.04232804232804,3.19251336898396,3.17543859649123,2.96987951807229,2.97395833333333,2.06578985967829,5,5,905,100,0.222633850911668,"rand"
"8920",2.92063492063492,2.97326203208556,3.16374269005848,2.87349397590361,3.10416666666667,1.99219674375397,5,5,905,100,0.290248714154865,"rand"
"8921",2.94708994708995,2.96256684491979,2.81286549707602,3,2.875,1.91715885200215,5,5,905,100,0.187134502923977,"rand"
"8922",2.87830687830688,2.90374331550802,2.87719298245614,3.10843373493976,2.78645833333333,1.99227497188676,5,5,905,100,0.321975401606426,"rand"
"8923",2.93121693121693,2.84491978609626,3.01754385964912,3.24698795180723,2.95833333333333,1.93800909402044,5,5,905,100,0.402068165710972,"rand"
"8924",2.93121693121693,3.14438502673797,2.98245614035088,3.19879518072289,3.01041666666667,2.04608614873124,5,5,905,100,0.26757824950596,"rand"
"8925",2.95767195767196,3.14438502673797,3.02923976608187,3.12650602409639,3.171875,2.02796166821493,5,5,905,100,0.214203042328042,"rand"
"8926",3.06349206349206,3.13903743315508,3.01169590643275,3.01204819277108,2.99479166666667,2.08754705911113,5,5,905,100,0.144245766488414,"rand"
"8927",3.02116402116402,2.99465240641711,2.9766081871345,3.01204819277108,3.16666666666667,1.98207597907397,5,5,905,100,0.190058479532164,"rand"
"8928",2.95238095238095,2.88770053475936,3.0233918128655,2.90963855421687,2.86979166666667,2.02564904903926,5,5,905,100,0.153600146198831,"rand"
"8929",2.97354497354497,2.88770053475936,3.05263157894737,3.22289156626506,2.94270833333333,2.04967975358138,5,5,905,100,0.335191031505702,"rand"
"8930",3.10582010582011,3.09625668449198,3.04093567251462,2.96385542168675,3.078125,2.00971006698284,5,5,905,100,0.141964684133359,"rand"
"8931",3.10582010582011,2.82887700534759,2.90643274853801,3,3.03125,2.03701901921479,5,5,905,100,0.276943100472512,"rand"
"8932",2.88359788359788,2.95187165775401,3.16374269005848,2.89156626506024,2.83854166666667,1.98120813572581,5,5,905,100,0.325201023391813,"rand"
"8933",2.91534391534392,2.98930481283422,2.96491228070175,2.87951807228916,2.96875,1.96375837285484,5,5,905,100,0.109786740545068,"rand"
"8934",3.05820105820106,3.13368983957219,3.14035087719298,2.92168674698795,3.02083333333333,1.9691658925341,5,5,905,100,0.218664130205031,"rand"
"8935",2.93650793650794,2.91978609625668,2.78362573099415,2.84939759036145,2.93229166666667,1.89215029580013,5,5,905,100,0.152882205513784,"rand"
"8936",3.02645502645503,2.99465240641711,2.95321637426901,3.03012048192771,2.85416666666667,2.05331247249792,5,5,905,100,0.175953815261044,"rand"
"8937",3,2.83422459893048,2.91812865497076,3.10240963855422,2.91666666666667,1.90028846623967,5,5,905,100,0.268185039623736,"rand"
"8938",3.17460317460317,2.95187165775401,2.71929824561404,2.96987951807229,2.81770833333333,2.08348897472253,5,5,905,100,0.455304928989139,"rand"
"8939",3.05291005291005,2.99465240641711,2.7719298245614,3.10843373493976,2.86458333333333,2.06903143793087,5,5,905,100,0.336503910378355,"rand"
"8940",2.92063492063492,2.86631016042781,3.05263157894737,2.90361445783133,2.99479166666667,1.84452891996284,5,5,905,100,0.186321418519561,"rand"
"8941",3.11111111111111,2.7379679144385,2.82456140350877,3.22289156626506,2.94270833333333,2.02750941182223,5,5,905,100,0.484923651826558,"rand"
"8942",3.12698412698413,2.7379679144385,3.06432748538012,2.92771084337349,2.92708333333333,2.03344252676869,5,5,905,100,0.389016212545624,"rand"
"8943",2.98412698412698,3.05882352941176,2.85380116959064,2.93373493975904,3.13541666666667,1.99778272136117,5,5,905,100,0.281615497076023,"rand"
"8944",2.95767195767196,2.96256684491979,3,2.71686746987952,3.296875,1.98337652178165,5,5,905,100,0.580007530120482,"rand"
"8945",3.05291005291005,3.04812834224599,3,2.96987951807229,2.88541666666667,2.0065589400088,5,5,905,100,0.167493386243386,"rand"
"8946",3.07936507936508,3,3.15204678362573,3.07228915662651,3.04166666666667,2.04744291790935,5,5,905,100,0.152046783625731,"rand"
"8947",2.91005291005291,2.98930481283422,2.95906432748538,2.89759036144578,2.86979166666667,1.95894978731726,5,5,905,100,0.119513146167558,"rand"
"8948",2.99470899470899,3.12299465240642,2.94152046783626,3.07228915662651,3.11979166666667,1.98070698675011,5,5,905,100,0.18147418457016,"rand"
"8949",2.78835978835979,2.95187165775401,3.07602339181287,3.03012048192771,3.02083333333333,1.92499388842713,5,5,905,100,0.287663603453077,"rand"
"8950",2.97883597883598,3.01604278074866,2.98245614035088,2.92168674698795,3.11458333333333,2.08072165452501,5,5,905,100,0.192896586345382,"rand"
"8951",2.96825396825397,2.99465240641711,3.01754385964912,2.99397590361446,3.02083333333333,2.04756514936684,5,5,905,100,0.0525793650793651,"rand"
"8952",2.98941798941799,2.94652406417112,3.06432748538012,2.90963855421687,2.828125,1.96941035544908,5,5,905,100,0.236202485380117,"rand"
"8953",3.11111111111111,3.10160427807487,2.96491228070175,2.90361445783133,2.95833333333333,2.03748838801154,5,5,905,100,0.207496653279786,"rand"
"8954",2.95767195767196,3.06951871657754,3.22222222222222,2.78915662650602,3.140625,2.04385664694666,5,5,905,100,0.433065595716198,"rand"
"8955",3.06878306878307,2.89839572192513,2.96491228070175,3.06024096385542,2.97395833333333,2.00547108003716,5,5,905,100,0.170387346857935,"rand"
"8956",2.98941798941799,2.92513368983957,3.12280701754386,3.07228915662651,3.125,1.92604263433237,5,5,905,100,0.199866310160428,"rand"
"8957",2.68253968253968,2.79144385026738,3.01754385964912,2.89156626506024,2.96354166666667,2.03188285337114,5,5,905,100,0.335004177109441,"rand"
"8958",2.7989417989418,3.14973262032086,3.05847953216374,3.01807228915663,3.03645833333333,2.01536449420623,5,5,905,100,0.350790821379057,"rand"
"8959",2.94179894179894,2.96791443850267,2.86549707602339,3.13253012048193,3.08854166666667,2.10287488388012,5,5,905,100,0.267033044458536,"rand"
"8960",3.08994708994709,2.96256684491979,2.88304093567251,2.8433734939759,3.0625,2.00372072556593,5,5,905,100,0.246573595971186,"rand"
"8961",3.02116402116402,3.03743315508021,3.00584795321637,2.99397590361446,3.09375,1.99786583875226,5,5,905,100,0.0997740963855422,"rand"
"8962",3.22222222222222,3.13368983957219,2.99415204678363,2.91566265060241,3.10416666666667,1.92286706106684,5,5,905,100,0.306559571619813,"rand"
"8963",3.04761904761905,3.06417112299465,2.78947368421053,3.09036144578313,3.11979166666667,2.04691976727131,5,5,905,100,0.33031798245614,"rand"
"8964",3.02645502645503,3.03743315508021,2.89473684210526,3.12048192771084,2.97395833333333,1.98330807216545,5,5,905,100,0.22574508560558,"rand"
"8965",2.97883597883598,2.81283422459893,2.87134502923977,3.1144578313253,2.828125,2.08272625042781,5,5,905,100,0.301623606726371,"rand"
"8966",3.06349206349206,3.03208556149733,2.9766081871345,2.89759036144578,3.13541666666667,1.98497286461644,5,5,905,100,0.237826305220883,"rand"
"8967",2.97883597883598,2.96256684491979,3.2280701754386,3.03012048192771,3.08854166666667,1.94605925781059,5,5,905,100,0.26550333051881,"rand"
"8968",2.94708994708995,2.96791443850267,2.88304093567251,2.96987951807229,2.85416666666667,1.95988852491077,5,5,905,100,0.115712851405623,"rand"
"8969",3.13756613756614,2.97326203208556,3.12865497076023,2.92168674698795,3.02604166666667,1.95093629296436,5,5,905,100,0.215879390578186,"rand"
"8970",2.99470899470899,2.90374331550802,2.84210526315789,2.95180722891566,3.08854166666667,2.04810541240894,5,5,905,100,0.246436403508772,"rand"
"8971",2.92063492063492,2.94652406417112,2.69005847953216,3.16867469879518,2.97395833333333,1.96201046301276,5,5,905,100,0.478616219263017,"rand"
"8972",3.06878306878307,3.18181818181818,2.94736842105263,2.98795180722892,2.984375,1.94225297022442,5,5,905,100,0.23444976076555,"rand"
"8973",2.99470899470899,3.01069518716578,3.01754385964912,3.10240963855422,2.95833333333333,2.02302351733242,5,5,905,100,0.144076305220883,"rand"
"8974",2.8994708994709,3.05347593582888,3.07602339181287,3.10843373493976,2.96875,1.93552779543343,5,5,905,100,0.20896283546886,"rand"
"8975",2.93121693121693,3.0855614973262,3.16959064327485,2.98192771084337,2.890625,2.03310761257517,5,5,905,100,0.278965643274854,"rand"
"8976",2.91534391534392,2.81818181818182,2.91812865497076,3.09638554216867,2.953125,2.02368356720286,5,5,905,100,0.278203723986856,"rand"
"8977",3.04761904761905,2.98395721925134,2.94152046783626,2.97590361445783,3.11458333333333,2.02852148829023,5,5,905,100,0.173062865497076,"rand"
"8978",2.92592592592593,2.91978609625668,2.85380116959064,3.00602409638554,3.203125,1.93560113430793,5,5,905,100,0.349323830409357,"rand"
